$Tulloch branch 1 inflow year 2006 YC 04/11/2023,
",,,",
Jday,Inflow
163.3333333,13.76185757
163.375,88.63089339
163.4166667,91.15106895
163.4583333,93.30312898
163.5,98.14526405
163.5416667,98.20189721
163.5833333,97.97536458
163.625,102.2794846
163.6666667,194.1951012
163.7083333,197.9045731
163.75,197.3382415
163.7916667,197.7346737
163.8333333,193.8553023
163.875,103.1572986
163.9166667,96.92765114
163.9583333,93.81282741
164,12.71414413
164.0416667,9.061305394
164.0833333,9.061305394
164.125,10.47713436
164.1666667,10.50545094
164.2083333,10.50545094
164.25,10.50545094
164.2916667,10.50545094
164.3333333,14.44145547
164.375,88.71584313
164.4166667,91.94393317
164.4583333,91.83066686
164.5,100.3256407
164.5416667,116.664307
164.5833333,95.93657086
164.625,100.4955401
164.6666667,108.9338808
164.7083333,183.2932182
164.75,186.2098259
164.7916667,187.144273
164.8333333,186.9177403
164.875,186.9460569
164.9166667,186.7478409
164.9583333,183.0666855
165,94.74727453
165.0416667,13.70522441
165.0833333,10.27891831
165.125,10.27891831
165.1666667,10.27891831
165.2083333,10.27891831
165.25,9.344471188
165.2916667,8.834772759
165.3333333,8.834772759
165.375,8.834772759
165.4166667,8.834772759
165.4583333,12.4876115
165.5,90.24493841
165.5416667,193.3456039
165.5833333,197.8196234
165.625,197.9895229
165.6666667,198.0178394
165.7083333,198.1027892
165.75,198.5558545
165.7916667,195.3277644
165.8333333,119.5809146
165.875,113.5211666
165.9166667,94.91717401
165.9583333,12.3460286
166,9.910802775
166.0416667,9.995752513
166.0833333,9.995752513
166.125,9.995752513
166.1666667,9.995752513
166.2083333,9.995752513
166.25,14.9511539
166.2916667,110.4629761
166.3333333,114.2007645
166.375,114.5405635
166.4166667,114.3140309
166.4583333,114.4839303
166.5,114.5688801
166.5416667,120.8268441
166.5833333,120.770211
166.625,115.1352117
166.6666667,114.4272972
166.7083333,114.4556138
166.75,113.294634
166.7916667,92.79343055
166.8333333,92.34036528
166.875,91.97224975
166.9166667,88.17782812
166.9583333,12.88404361
167,9.23120487
167.0416667,9.23120487
167.0833333,9.23120487
167.125,9.23120487
167.1666667,9.23120487
167.2083333,9.23120487
167.25,9.23120487
167.2916667,14.35650573
167.3333333,111.0009911
167.375,114.3140309
167.4166667,113.9459153
167.4583333,114.7670961
167.5,114.5122469
167.5416667,114.4272972
167.5833333,114.5405635
167.625,114.3423474
167.6666667,114.8237293
167.7083333,114.1441314
167.75,114.9653122
167.7916667,114.6538298
167.8333333,114.2573977
167.875,114.6538298
167.9166667,114.6821464
167.9583333,110.4346595
168,13.76185757
168.0416667,9.23120487
168.0833333,9.486054085
168.125,11.04346595
168.1666667,11.04346595
168.2083333,11.04346595
168.25,11.04346595
168.2916667,10.98683279
168.3333333,15.88560102
168.375,110.1514937
168.4166667,114.5688801
168.4583333,114.3140309
168.5,114.2573977
168.5416667,114.0591817
168.5833333,114.8520459
168.625,114.2007645
168.6666667,114.3140309
168.7083333,114.8803625
168.75,114.4839303
168.7916667,114.4556138
168.8333333,124.9610647
168.875,127.5095568
168.9166667,127.5378734
168.9583333,127.5378734
169,122.384256
169.0416667,15.71570154
169.0833333,8.410024069
169.125,8.410024069
169.1666667,8.410024069
169.2083333,8.410024069
169.25,8.410024069
169.2916667,8.38170749
169.3333333,14.41313889
169.375,110.4629761
169.4166667,113.7193827
169.4583333,114.2290811
169.5,114.0025485
169.5416667,114.2573977
169.5833333,114.6821464
169.625,113.9742319
169.6666667,114.5122469
169.7083333,121.3931757
169.75,195.894096
169.7916667,198.4709047
169.8333333,198.6691208
169.875,198.8956534
169.9166667,198.6408042
169.9583333,190.5139459
170,18.85884185
170.0416667,9.627636981
170.0833333,9.655953561
170.125,10.64703384
170.1666667,11.12841569
170.2083333,11.07178253
170.25,11.10009911
170.2916667,11.10009911
170.3333333,11.10009911
170.375,14.55472179
170.4166667,89.7069234
170.4583333,92.76511397
170.5,92.96333003
170.5416667,93.07659635
170.5833333,92.5952145
170.625,92.4536316
170.6666667,102.7325499
170.7083333,218.0942942
170.75,222.483364
170.7916667,222.2001982
170.8333333,222.8514795
170.875,222.7665298
170.9166667,213.2521591
170.9583333,20.07645476
171,9.854169616
171.0416667,9.854169616
171.0833333,9.854169616
171.125,9.854169616
171.1666667,9.854169616
171.2083333,9.854169616
171.25,9.882486196
171.2916667,14.21492284
171.3333333,114.2857143
171.375,118.7314172
171.4166667,118.6181509
171.4583333,118.476568
171.5,118.6747841
171.5416667,118.8446836
171.5833333,118.6747841
171.625,19.93487187
171.6666667,116.0696588
171.7083333,116.2112417
171.75,116.2395583
171.7916667,116.1829251
171.8333333,116.2395583
